% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
10.916	1	32	1092	7	15	22	5861	0	0
10.917	1	16	1092	8	23	10	1980	0	0
10.918	1	50	1092	9	17	14	3182	0	0
10.919	1	48	1092	10	19	14	3182	0	0
10.92	1	41	1093	1	11	18	4107	0	0
10.921	1	44	1093	2	14	8	1764	0	0
10.922	1	42	1093	3	9	14	3182	0	0
10.923	1	6	1093	4	27	12	2481	0	0
10.924	1	15	1093	5	32	12	2481	0	0
10.925	1	13	1093	6	33	10	1980	0	0
10.926	1	22	1093	7	35	12	2481	0	0
10.927	1	10	1093	8	28	14	3182	0	0
10.928	1	36	1093	9	5	28	9422	0	0
10.929	1	35	1093	10	18	20	4904	0	0
10.93	1	39	1094	1	2	20	4904	0	0
10.931	1	37	1094	2	20	26	7708	0	0
10.932	1	34	1094	3	16	14	3182	0	0
10.933	1	33	1094	4	12	28	9422	0	0
10.934	1	38	1094	5	8	22	5861	0	0
10.935	1	45	1094	6	6	8	1764	0	0
10.936	1	19	1094	7	26	18	4107	0	0
10.937	1	12	1094	8	31	8	1764	0	0
10.938	1	5	1094	9	21	8	1764	0	0
10.939	1	49	1094	10	3	8	1764	0	0
10.94	1	25	1095	1	37	8	1764	0	0
11.003	1	11	1101	4	22	12	2481	0	0
11.004	1	2	1101	5	34	18	4107	0	0
11.005	1	30	1101	6	29	12	2481	0	0
11.006	1	18	1101	7	25	16	3822	0	0
11.007	1	20	1101	8	38	14	3182	0	0
11.008	1	17	1101	9	24	28	9422	0	0
11.009	1	47	1101	10	1	26	7708	0	0
11.01	1	43	1102	1	7	18	4107	0	0
11.011	1	26	1102	2	36	12	2481	0	0
11.012	1	46	1102	3	10	14	3182	0	0
11.013	1	31	1102	4	4	12	2481	0	0
11.014	1	40	1102	5	13	20	4904	0	0
11.015	1	32	1102	6	15	22	5861	0	0
11.016	1	16	1102	7	23	10	1980	0	0
11.017	1	50	1102	8	17	14	3182	0	0
11.018	1	48	1102	9	19	14	3182	0	0
11.019	1	41	1102	10	11	18	4107	0	0
11.02	1	7	1103	1	30	20	4904	0	0
11.021	1	42	1103	2	9	14	3182	0	0
11.022	1	44	1103	3	14	8	1764	0	0
11.023	1	6	1103	4	27	12	2481	0	0
11.024	1	15	1103	5	32	12	2481	0	0
11.025	1	13	1103	6	33	10	1980	0	0
11.026	1	22	1103	7	35	12	2481	0	0
11.027	1	10	1103	8	28	14	3182	0	0
11.028	1	36	1103	9	5	28	9422	0	0
11.029	1	35	1103	10	18	20	4904	0	0
11.03	1	39	1104	1	2	20	4904	0	0
11.031	1	37	1104	2	20	26	7708	0	0
11.032	1	34	1104	3	16	14	3182	0	0
11.033	1	33	1104	4	12	28	9422	0	0
11.034	1	38	1104	5	8	22	5861	0	0
11.035	1	19	1104	6	26	18	4107	0	0
11.036	1	45	1104	7	6	8	1764	0	0
11.037	1	12	1104	8	31	8	1764	0	0
11.038	1	5	1104	9	21	8	1764	0	0
11.039	1	49	1104	10	3	8	1764	0	0
11.04	1	25	1105	1	37	8	1764	0	0
11.103	1	20	1111	4	38	16	3822	0	0
11.104	1	18	1111	5	25	16	3822	0	0
11.105	1	11	1111	6	22	12	2481	0	0
11.106	1	2	1111	7	34	18	4107	0	0
11.107	1	30	1111	8	29	12	2481	0	0
11.108	1	17	1111	9	24	28	9422	0	0
11.109	1	47	1111	10	1	26	7708	0	0
11.11	1	43	1112	1	7	18	4107	0	0
11.111	1	26	1112	2	36	12	2481	0	0
11.112	1	46	1112	3	10	14	3182	0	0
11.113	1	31	1112	4	4	12	2481	0	0
11.114	1	40	1112	5	13	20	4904	0	0
11.115	1	32	1112	6	15	22	5861	0	0
11.116	1	16	1112	7	23	10	1980	0	0
11.117	1	50	1112	8	17	14	3182	0	0
11.118	1	48	1112	9	19	14	3182	0	0
11.119	1	41	1112	10	11	18	4107	0	0
11.12	1	7	1113	1	30	20	4904	0	0
11.121	1	42	1113	2	9	14	3182	0	0
11.122	1	6	1113	3	27	12	2481	0	0
11.123	1	15	1113	4	32	12	2481	0	0
11.124	1	44	1113	5	14	8	1764	0	0
11.125	1	13	1113	6	33	10	1980	0	0
11.126	1	22	1113	7	35	12	2481	0	0
11.127	1	10	1113	8	28	14	3182	0	0
11.128	1	36	1113	9	5	28	9422	0	0
11.129	1	35	1113	10	18	20	4904	0	0
11.13	1	39	1114	1	2	20	4904	0	0
11.131	1	37	1114	2	20	26	7708	0	0
11.132	1	34	1114	3	16	14	3182	0	0
11.133	1	33	1114	4	12	28	9422	0	0
11.134	1	38	1114	5	8	22	5861	0	0
11.135	1	19	1114	6	26	18	4107	0	0
11.136	1	45	1114	7	6	8	1764	0	0
11.137	1	12	1114	8	31	8	1764	0	0
11.138	1	5	1114	9	21	8	1764	0	0
11.139	1	49	1114	10	3	8	1764	0	0
11.14	1	25	1115	1	37	8	1764	0	0
11.203	1	20	1121	4	38	16	3822	0	0
11.204	1	18	1121	5	25	16	3822	0	0
11.205	1	11	1121	6	22	12	2481	0	0
11.206	1	2	1121	7	34	18	4107	0	0
11.207	1	30	1121	8	29	12	2481	0	0
11.208	1	17	1121	9	24	28	9422	0	0
11.209	1	47	1121	10	1	26	7708	0	0
11.21	1	43	1122	1	7	18	4107	0	0
11.211	1	26	1122	2	36	12	2481	0	0
11.212	1	46	1122	3	10	14	3182	0	0
11.213	1	31	1122	4	4	12	2481	0	0
11.214	1	40	1122	5	13	20	4904	0	0
11.215	1	32	1122	6	15	22	5861	0	0
11.216	1	16	1122	7	23	10	1980	0	0
11.217	1	50	1122	8	17	14	3182	0	0
11.218	1	48	1122	9	19	14	3182	0	0
11.219	1	41	1122	10	11	18	4107	0	0
11.22	1	7	1123	1	30	20	4904	0	0
11.221	1	42	1123	2	9	14	3182	0	0
11.222	1	6	1123	3	27	12	2481	0	0
11.223	1	15	1123	4	32	12	2481	0	0
11.224	1	13	1123	5	33	10	1980	0	0
11.225	1	44	1123	6	14	8	1764	0	0
11.226	1	22	1123	7	35	12	2481	0	0
11.227	1	10	1123	8	28	14	3182	0	0
11.228	1	36	1123	9	5	28	9422	0	0
11.229	1	35	1123	10	18	20	4904	0	0
11.23	1	39	1124	1	2	20	4904	0	0
11.231	1	37	1124	2	20	26	7708	0	0
11.232	1	34	1124	3	16	14	3182	0	0
11.233	1	33	1124	4	12	28	9422	0	0
11.234	1	19	1124	5	26	18	4107	0	0
11.235	1	45	1124	6	6	8	1764	0	0
11.236	1	12	1124	7	31	8	1764	0	0
11.237	1	5	1124	8	21	8	1764	0	0
11.238	1	49	1124	9	3	8	1764	0	0
11.239	1	25	1124	10	37	8	1764	0	0
11.24	1	38	1125	1	8	20	4904	0	0
11.303	1	4	1131	4	39	12	2481	0	0
11.304	1	20	1131	5	38	16	3822	0	0
11.305	1	18	1131	6	25	16	3822	0	0
11.306	1	11	1131	7	22	12	2481	0	0
11.307	1	2	1131	8	34	18	4107	0	0
11.308	1	17	1131	9	24	28	9422	0	0
11.309	1	30	1131	10	29	12	2481	0	0
11.31	1	47	1132	1	1	26	7708	0	0
11.311	1	43	1132	2	7	18	4107	0	0
11.312	1	26	1132	3	36	12	2481	0	0
11.313	1	46	1132	4	10	14	3182	0	0
11.314	1	31	1132	5	4	12	2481	0	0
11.315	1	40	1132	6	13	20	4904	0	0
11.316	1	32	1132	7	15	22	5861	0	0
11.317	1	16	1132	8	23	10	1980	0	0
11.318	1	50	1132	9	17	14	3182	0	0
11.319	1	48	1132	10	19	14	3182	0	0
11.32	1	41	1133	1	11	18	4107	0	0
11.321	1	7	1133	2	30	20	4904	0	0
11.322	1	42	1133	3	9	14	3182	0	0
11.323	1	6	1133	4	27	12	2481	0	0
11.324	1	15	1133	5	32	12	2481	0	0
11.325	1	13	1133	6	33	10	1980	0	0
11.326	1	22	1133	7	35	12	2481	0	0
11.327	1	10	1133	8	28	14	3182	0	0
11.328	1	36	1133	9	5	28	9422	0	0
11.329	1	44	1133	10	14	8	1764	0	0
11.33	1	35	1134	1	18	20	4904	0	0
11.331	1	39	1134	2	2	20	4904	0	0
11.332	1	37	1134	3	20	26	7708	0	0
11.333	1	34	1134	4	16	14	3182	0	0
11.334	1	33	1134	5	12	28	9422	0	0
11.335	1	19	1134	6	26	18	4107	0	0
11.336	1	45	1134	7	6	8	1764	0	0
11.337	1	12	1134	8	31	8	1764	0	0
11.338	1	5	1134	9	21	8	1764	0	0
11.339	1	49	1134	10	3	8	1764	0	0
11.34	1	25	1135	1	37	8	1764	0	0
11.341	1	38	1135	2	8	20	4904	0	0
11.403	1	4	1141	4	39	12	2481	0	0
11.404	1	20	1141	5	38	16	3822	0	0
11.405	1	18	1141	6	25	16	3822	0	0
11.406	1	11	1141	7	22	12	2481	0	0
11.407	1	2	1141	8	34	18	4107	0	0
11.408	1	17	1141	9	24	28	9422	0	0
11.409	1	30	1141	10	29	12	2481	0	0
11.41	1	47	1142	1	1	26	7708	0	0
11.411	1	43	1142	2	7	18	4107	0	0
11.412	1	26	1142	3	36	12	2481	0	0
11.413	1	46	1142	4	10	14	3182	0	0
11.414	1	31	1142	5	4	12	2481	0	0
11.415	1	40	1142	6	13	20	4904	0	0
11.416	1	32	1142	7	15	22	5861	0	0
11.417	1	16	1142	8	23	10	1980	0	0
11.418	1	50	1142	9	17	14	3182	0	0
11.419	1	48	1142	10	19	14	3182	0	0
11.42	1	41	1143	1	11	18	4107	0	0
11.421	1	7	1143	2	30	20	4904	0	0
11.422	1	42	1143	3	9	14	3182	0	0
11.423	1	6	1143	4	27	12	2481	0	0
11.424	1	15	1143	5	32	12	2481	0	0
11.425	1	13	1143	6	33	10	1980	0	0
11.426	1	22	1143	7	35	12	2481	0	0
11.427	1	10	1143	8	28	14	3182	0	0
11.428	1	36	1143	9	5	28	9422	0	0
11.429	1	35	1143	10	18	20	4904	0	0
11.43	1	39	1144	1	2	20	4904	0	0
11.431	1	44	1144	2	14	8	1764	0	0
11.432	1	37	1144	3	20	26	7708	0	0
11.433	1	34	1144	4	16	14	3182	0	0
11.434	1	33	1144	5	12	28	9422	0	0
11.435	1	19	1144	6	26	18	4107	0	0
11.436	1	45	1144	7	6	8	1764	0	0
11.437	1	12	1144	8	31	8	1764	0	0
11.438	1	5	1144	9	21	8	1764	0	0
11.439	1	38	1144	10	8	20	4904	0	0
11.44	1	49	1145	1	3	8	1764	0	0
11.441	1	25	1145	2	37	8	1764	0	0
11.503	1	4	1151	4	39	12	2481	0	0
11.504	1	20	1151	5	38	16	3822	0	0
11.505	1	18	1151	6	25	16	3822	0	0
11.506	1	11	1151	7	22	12	2481	0	0
11.507	1	2	1151	8	34	18	4107	0	0
11.508	1	17	1151	9	24	28	9422	0	0
11.509	1	30	1151	10	29	12	2481	0	0
11.51	1	47	1152	1	1	26	7708	0	0
11.511	1	43	1152	2	7	18	4107	0	0
11.512	1	26	1152	3	36	12	2481	0	0
11.513	1	46	1152	4	10	14	3182	0	0
11.514	1	31	1152	5	4	12	2481	0	0
11.515	1	40	1152	6	13	20	4904	0	0
11.516	1	32	1152	7	15	22	5861	0	0
11.517	1	16	1152	8	23	10	1980	0	0
11.518	1	50	1152	9	17	14	3182	0	0
11.519	1	48	1152	10	19	14	3182	0	0
11.52	1	41	1153	1	11	18	4107	0	0
11.521	1	7	1153	2	30	20	4904	0	0
11.522	1	42	1153	3	9	14	3182	0	0
11.523	1	6	1153	4	27	12	2481	0	0
11.524	1	15	1153	5	32	12	2481	0	0
11.525	1	13	1153	6	33	10	1980	0	0
11.526	1	22	1153	7	35	12	2481	0	0
11.527	1	10	1153	8	28	14	3182	0	0
11.528	1	36	1153	9	5	28	9422	0	0
11.529	1	35	1153	10	18	20	4904	0	0
11.53	1	39	1154	1	2	20	4904	0	0
11.531	1	37	1154	2	20	26	7708	0	0
11.532	1	34	1154	3	16	14	3182	0	0
11.533	1	44	1154	4	14	8	1764	0	0
11.534	1	33	1154	5	12	28	9422	0	0
11.535	1	19	1154	6	26	18	4107	0	0
11.536	1	45	1154	7	6	8	1764	0	0
11.537	1	38	1154	8	8	20	4904	0	0
11.538	1	12	1154	9	31	8	1764	0	0
11.539	1	5	1154	10	21	8	1764	0	0
11.54	1	49	1155	1	3	8	1764	0	0
11.541	1	25	1155	2	37	8	1764	0	0
11.603	1	4	1161	4	39	12	2481	0	0
11.604	1	20	1161	5	38	16	3822	0	0
11.605	1	18	1161	6	25	16	3822	0	0
11.606	1	11	1161	7	22	12	2481	0	0
11.607	1	2	1161	8	34	18	4107	0	0
11.608	1	17	1161	9	24	28	9422	0	0
11.609	1	30	1161	10	29	12	2481	0	0
11.61	1	47	1162	1	1	26	7708	0	0
11.611	1	43	1162	2	7	18	4107	0	0
11.612	1	26	1162	3	36	12	2481	0	0
11.613	1	46	1162	4	10	14	3182	0	0
11.614	1	31	1162	5	4	12	2481	0	0
11.615	1	40	1162	6	13	20	4904	0	0
11.616	1	32	1162	7	15	22	5861	0	0
11.617	1	16	1162	8	23	10	1980	0	0
11.618	1	50	1162	9	17	14	3182	0	0
11.619	1	48	1162	10	19	14	3182	0	0
11.62	1	41	1163	1	11	18	4107	0	0
11.621	1	7	1163	2	30	20	4904	0	0
11.622	1	42	1163	3	9	14	3182	0	0
11.623	1	6	1163	4	27	12	2481	0	0
11.624	1	15	1163	5	32	12	2481	0	0
11.625	1	13	1163	6	33	10	1980	0	0
11.626	1	22	1163	7	35	12	2481	0	0
11.627	1	10	1163	8	28	14	3182	0	0
11.628	1	36	1163	9	5	28	9422	0	0
11.629	1	35	1163	10	18	20	4904	0	0
11.63	1	39	1164	1	2	20	4904	0	0
11.631	1	37	1164	2	20	26	7708	0	0
11.632	1	34	1164	3	16	14	3182	0	0
11.633	1	33	1164	4	12	28	9422	0	0
11.634	1	44	1164	5	14	8	1764	0	0
11.635	1	19	1164	6	26	18	4107	0	0
11.636	1	38	1164	7	8	20	4904	0	0
11.637	1	45	1164	8	6	8	1764	0	0
11.638	1	12	1164	9	31	8	1764	0	0
11.639	1	5	1164	10	21	8	1764	0	0
11.64	1	49	1165	1	3	8	1764	0	0
11.641	1	25	1165	2	37	8	1764	0	0
11.703	1	4	1171	4	39	12	2481	0	0
11.704	1	20	1171	5	38	16	3822	0	0
11.705	1	18	1171	6	25	16	3822	0	0
11.706	1	13	1171	7	33	12	2481	0	0
11.707	1	11	1171	8	22	12	2481	0	0
11.708	1	2	1171	9	34	18	4107	0	0
11.709	1	17	1171	10	24	28	9422	0	0
11.71	1	30	1172	1	29	12	2481	0	0
11.711	1	47	1172	2	1	26	7708	0	0
11.712	1	43	1172	3	7	18	4107	0	0
11.713	1	26	1172	4	36	12	2481	0	0
11.714	1	46	1172	5	10	14	3182	0	0
11.715	1	31	1172	6	4	12	2481	0	0
11.716	1	40	1172	7	13	20	4904	0	0
11.717	1	32	1172	8	15	22	5861	0	0
11.718	1	16	1172	9	23	10	1980	0	0
11.719	1	50	1172	10	17	14	3182	0	0
11.72	1	48	1173	1	19	14	3182	0	0
11.721	1	41	1173	2	11	18	4107	0	0
11.722	1	7	1173	3	30	20	4904	0	0
11.723	1	42	1173	4	9	14	3182	0	0
11.724	1	6	1173	5	27	12	2481	0	0
11.725	1	15	1173	6	32	12	2481	0	0
11.726	1	22	1173	7	35	12	2481	0	0
11.727	1	10	1173	8	28	14	3182	0	0
11.728	1	36	1173	9	5	28	9422	0	0
11.729	1	35	1173	10	18	20	4904	0	0
11.73	1	39	1174	1	2	20	4904	0	0
11.731	1	37	1174	2	20	26	7708	0	0
11.732	1	34	1174	3	16	14	3182	0	0
11.733	1	33	1174	4	12	28	9422	0	0
11.734	1	19	1174	5	26	18	4107	0	0
11.735	1	44	1174	6	14	8	1764	0	0
11.736	1	38	1174	7	8	20	4904	0	0
11.737	1	45	1174	8	6	8	1764	0	0
11.738	1	12	1174	9	31	8	1764	0	0
11.739	1	5	1174	10	21	8	1764	0	0
11.74	1	49	1175	1	3	8	1764	0	0
11.741	1	25	1175	2	37	8	1764	0	0
11.803	1	20	1181	4	38	16	3822	0	0
11.804	1	4	1181	5	39	12	2481	0	0
11.805	1	18	1181	6	25	16	3822	0	0
11.806	1	13	1181	7	33	12	2481	0	0
11.807	1	11	1181	8	22	12	2481	0	0
11.808	1	2	1181	9	34	18	4107	0	0
11.809	1	17	1181	10	24	28	9422	0	0
11.81	1	30	1182	1	29	12	2481	0	0
11.811	1	47	1182	2	1	26	7708	0	0
11.812	1	43	1182	3	7	18	4107	0	0
11.813	1	26	1182	4	36	12	2481	0	0
11.814	1	46	1182	5	10	14	3182	0	0
11.815	1	31	1182	6	4	12	2481	0	0
11.816	1	40	1182	7	13	20	4904	0	0
11.817	1	32	1182	8	15	22	5861	0	0
11.818	1	16	1182	9	23	10	1980	0	0
11.819	1	50	1182	10	17	14	3182	0	0
11.82	1	48	1183	1	19	14	3182	0	0
11.821	1	41	1183	2	11	18	4107	0	0
11.822	1	7	1183	3	30	20	4904	0	0
11.823	1	42	1183	4	9	14	3182	0	0
11.824	1	6	1183	5	27	12	2481	0	0
11.825	1	15	1183	6	32	12	2481	0	0
11.826	1	22	1183	7	35	12	2481	0	0
11.827	1	10	1183	8	28	14	3182	0	0
11.828	1	36	1183	9	5	28	9422	0	0
11.829	1	35	1183	10	18	20	4904	0	0
11.83	1	39	1184	1	2	20	4904	0	0
11.831	1	37	1184	2	20	26	7708	0	0
11.832	1	34	1184	3	16	14	3182	0	0
11.833	1	33	1184	4	12	28	9422	0	0
11.834	1	19	1184	5	26	18	4107	0	0
11.835	1	38	1184	6	8	20	4904	0	0
11.836	1	44	1184	7	14	8	1764	0	0
11.837	1	45	1184	8	6	8	1764	0	0
11.838	1	12	1184	9	31	8	1764	0	0
11.839	1	5	1184	10	21	8	1764	0	0
11.84	1	49	1185	1	3	8	1764	0	0
11.841	1	25	1185	2	37	8	1764	0	0
11.903	1	20	1191	4	38	18	4107	0	0
11.904	1	18	1191	5	25	16	3822	0	0
11.905	1	4	1191	6	39	12	2481	0	0
11.906	1	13	1191	7	33	12	2481	0	0
11.907	1	11	1191	8	22	12	2481	0	0
11.908	1	2	1191	9	34	18	4107	0	0
11.909	1	17	1191	10	24	28	9422	0	0
11.91	1	30	1192	1	29	12	2481	0	0
11.911	1	47	1192	2	1	26	7708	0	0
11.912	1	43	1192	3	7	18	4107	0	0
11.913	1	26	1192	4	36	12	2481	0	0
11.914	1	46	1192	5	10	14	3182	0	0
11.915	1	31	1192	6	4	12	2481	0	0
11.916	1	40	1192	7	13	20	4904	0	0
11.917	1	32	1192	8	15	22	5861	0	0
11.918	1	16	1192	9	23	10	1980	0	0
11.919	1	50	1192	10	17	14	3182	0	0
11.92	1	48	1193	1	19	14	3182	0	0
11.921	1	41	1193	2	11	18	4107	0	0
11.922	1	7	1193	3	30	20	4904	0	0
11.923	1	42	1193	4	9	14	3182	0	0
11.924	1	6	1193	5	27	12	2481	0	0
11.925	1	15	1193	6	32	12	2481	0	0
11.926	1	22	1193	7	35	12	2481	0	0
11.927	1	10	1193	8	28	14	3182	0	0
11.928	1	36	1193	9	5	28	9422	0	0
11.929	1	35	1193	10	18	20	4904	0	0
11.93	1	39	1194	1	2	20	4904	0	0
11.931	1	37	1194	2	20	26	7708	0	0
11.932	1	34	1194	3	16	14	3182	0	0
11.933	1	33	1194	4	12	28	9422	0	0
11.934	1	19	1194	5	26	18	4107	0	0
11.935	1	38	1194	6	8	20	4904	0	0
11.936	1	44	1194	7	14	8	1764	0	0
11.937	1	45	1194	8	6	8	1764	0	0
11.938	1	12	1194	9	31	8	1764	0	0
11.939	1	5	1194	10	21	8	1764	0	0
11.94	1	49	1195	1	3	8	1764	0	0
11.941	1	25	1195	2	37	8	1764	0	0
12.003	1	20	1201	4	38	18	4107	0	0
12.004	1	18	1201	5	25	16	3822	0	0
12.005	1	4	1201	6	39	12	2481	0	0
12.006	1	13	1201	7	33	12	2481	0	0
12.007	1	11	1201	8	22	12	2481	0	0
12.008	1	2	1201	9	34	18	4107	0	0
12.009	1	17	1201	10	24	28	9422	0	0
12.01	1	30	1202	1	29	12	2481	0	0
12.011	1	47	1202	2	1	26	7708	0	0
12.012	1	43	1202	3	7	18	4107	0	0
12.013	1	26	1202	4	36	12	2481	0	0
12.014	1	46	1202	5	10	14	3182	0	0
12.015	1	31	1202	6	4	12	2481	0	0
12.016	1	40	1202	7	13	20	4904	0	0
12.017	1	32	1202	8	15	22	5861	0	0
12.018	1	16	1202	9	23	10	1980	0	0
12.019	1	50	1202	10	17	14	3182	0	0
12.02	1	48	1203	1	19	14	3182	0	0
12.021	1	41	1203	2	11	18	4107	0	0
12.022	1	7	1203	3	30	20	4904	0	0
12.023	1	42	1203	4	9	14	3182	0	0
12.024	1	6	1203	5	27	12	2481	0	0
12.025	1	15	1203	6	32	12	2481	0	0
12.026	1	22	1203	7	35	12	2481	0	0
12.027	1	10	1203	8	28	14	3182	0	0
12.028	1	36	1203	9	5	28	9422	0	0
12.029	1	35	1203	10	18	20	4904	0	0
12.03	1	39	1204	1	2	20	4904	0	0
12.031	1	37	1204	2	20	26	7708	0	0
12.032	1	34	1204	3	16	14	3182	0	0
12.033	1	33	1204	4	12	28	9422	0	0
12.034	1	19	1204	5	26	18	4107	0	0
12.035	1	38	1204	6	8	20	4904	0	0
12.036	1	44	1204	7	14	8	1764	0	0
12.037	1	45	1204	8	6	8	1764	0	0
12.038	1	12	1204	9	31	8	1764	0	0
12.039	1	5	1204	10	21	8	1764	0	0
12.04	1	49	1205	1	3	8	1764	0	0
12.041	1	25	1205	2	37	8	1764	0	0
12.103	1	18	1211	4	25	16	3822	0	0
12.104	1	20	1211	5	38	18	4107	0	0
12.105	1	4	1211	6	39	12	2481	0	0
12.106	1	13	1211	7	33	12	2481	0	0
12.107	1	11	1211	8	22	12	2481	0	0
12.108	1	2	1211	9	34	18	4107	0	0
12.109	1	17	1211	10	24	28	9422	0	0
12.11	1	30	1212	1	29	12	2481	0	0
12.111	1	47	1212	2	1	26	7708	0	0
12.112	1	43	1212	3	7	18	4107	0	0
12.113	1	26	1212	4	36	12	2481	0	0
12.114	1	46	1212	5	10	14	3182	0	0
12.115	1	31	1212	6	4	12	2481	0	0
12.116	1	40	1212	7	13	20	4904	0	0
12.117	1	32	1212	8	15	22	5861	0	0
12.118	1	16	1212	9	23	10	1980	0	0
12.119	1	50	1212	10	17	14	3182	0	0
12.12	1	48	1213	1	19	14	3182	0	0
12.121	1	41	1213	2	11	18	4107	0	0
12.122	1	7	1213	3	30	20	4904	0	0
12.123	1	42	1213	4	9	14	3182	0	0
12.124	1	6	1213	5	27	12	2481	0	0
12.125	1	15	1213	6	32	12	2481	0	0
12.126	1	22	1213	7	35	12	2481	0	0
12.127	1	10	1213	8	28	14	3182	0	0
12.128	1	36	1213	9	5	28	9422	0	0
12.129	1	35	1213	10	18	20	4904	0	0
12.13	1	39	1214	1	2	20	4904	0	0
12.131	1	37	1214	2	20	26	7708	0	0
12.132	1	34	1214	3	16	14	3182	0	0
12.133	1	33	1214	4	12	28	9422	0	0
12.134	1	19	1214	5	26	18	4107	0	0
12.135	1	38	1214	6	8	20	4904	0	0
12.136	1	44	1214	7	14	8	1764	0	0
12.137	1	45	1214	8	6	8	1764	0	0
12.138	1	12	1214	9	31	8	1764	0	0
12.139	1	5	1214	10	21	8	1764	0	0
12.14	1	49	1215	1	3	8	1764	0	0
12.141	1	25	1215	2	37	8	1764	0	0
12.203	1	16	1221	4	23	12	2481	0	0
12.204	1	18	1221	5	25	16	3822	0	0
12.205	1	20	1221	6	38	18	4107	0	0
12.206	1	4	1221	7	39	12	2481	0	0
12.207	1	13	1221	8	33	12	2481	0	0
12.208	1	11	1221	9	22	12	2481	0	0
12.209	1	2	1221	10	34	18	4107	0	0
12.21	1	17	1222	1	24	28	9422	0	0
12.211	1	30	1222	2	29	12	2481	0	0
12.212	1	47	1222	3	1	26	7708	0	0
12.213	1	43	1222	4	7	18	4107	0	0
12.214	1	26	1222	5	36	12	2481	0	0
12.215	1	46	1222	6	10	14	3182	0	0
12.216	1	31	1222	7	4	12	2481	0	0
12.217	1	40	1222	8	13	20	4904	0	0
12.218	1	32	1222	9	15	22	5861	0	0
12.219	1	50	1222	10	17	14	3182	0	0
12.22	1	48	1223	1	19	14	3182	0	0
12.221	1	41	1223	2	11	18	4107	0	0
12.222	1	7	1223	3	30	20	4904	0	0
12.223	1	42	1223	4	9	14	3182	0	0
12.224	1	6	1223	5	27	12	2481	0	0
12.225	1	15	1223	6	32	12	2481	0	0
12.226	1	22	1223	7	35	12	2481	0	0
12.227	1	10	1223	8	28	14	3182	0	0
12.228	1	36	1223	9	5	28	9422	0	0
12.229	1	35	1223	10	18	20	4904	0	0
12.23	1	39	1224	1	2	20	4904	0	0
12.231	1	37	1224	2	20	26	7708	0	0
12.232	1	34	1224	3	16	14	3182	0	0
12.233	1	33	1224	4	12	28	9422	0	0
12.234	1	19	1224	5	26	18	4107	0	0
12.235	1	38	1224	6	8	20	4904	0	0
12.236	1	44	1224	7	14	8	1764	0	0
12.237	1	45	1224	8	6	8	1764	0	0
12.238	1	12	1224	9	31	8	1764	0	0
12.239	1	5	1224	10	21	8	1764	0	0
12.24	1	49	1225	1	3	8	1764	0	0
12.241	1	25	1225	2	37	8	1764	0	0
12.303	1	16	1231	4	23	12	2481	0	0
12.304	1	18	1231	5	25	16	3822	0	0
12.305	1	20	1231	6	38	18	4107	0	0
12.306	1	4	1231	7	39	12	2481	0	0
12.307	1	13	1231	8	33	12	2481	0	0
12.308	1	11	1231	9	22	12	2481	0	0
12.309	1	2	1231	10	34	18	4107	0	0
12.31	1	17	1232	1	24	28	9422	0	0
12.311	1	30	1232	2	29	12	2481	0	0
12.312	1	47	1232	3	1	26	7708	0	0
12.313	1	43	1232	4	7	18	4107	0	0
12.314	1	26	1232	5	36	12	2481	0	0
12.315	1	46	1232	6	10	14	3182	0	0
12.316	1	31	1232	7	4	12	2481	0	0
12.317	1	40	1232	8	13	20	4904	0	0
12.318	1	32	1232	9	15	22	5861	0	0
12.319	1	50	1232	10	17	14	3182	0	0
12.32	1	48	1233	1	19	14	3182	0	0
12.321	1	41	1233	2	11	18	4107	0	0
12.322	1	7	1233	3	30	20	4904	0	0
12.323	1	42	1233	4	9	14	3182	0	0
12.324	1	6	1233	5	27	12	2481	0	0
12.325	1	15	1233	6	32	12	2481	0	0
12.326	1	22	1233	7	35	12	2481	0	0
12.327	1	10	1233	8	28	14	3182	0	0
12.328	1	36	1233	9	5	28	9422	0	0
12.329	1	35	1233	10	18	20	4904	0	0
12.33	1	39	1234	1	2	20	4904	0	0
12.331	1	37	1234	2	20	26	7708	0	0
12.332	1	34	1234	3	16	14	3182	0	0
12.333	1	33	1234	4	12	28	9422	0	0
12.334	1	19	1234	5	26	18	4107	0	0
12.335	1	38	1234	6	8	20	4904	0	0
12.336	1	44	1234	7	14	8	1764	0	0
12.337	1	45	1234	8	6	8	1764	0	0
12.338	1	12	1234	9	31	8	1764	0	0
12.339	1	5	1234	10	21	8	1764	0	0
12.34	1	49	1235	1	3	8	1764	0	0
12.341	1	25	1235	2	37	8	1764	0	0
12.403	1	2	1241	4	34	20	4904	0	0
12.404	1	18	1241	5	25	16	3822	0	0
12.405	1	16	1241	6	23	12	2481	0	0
12.406	1	20	1241	7	38	18	4107	0	0
12.407	1	4	1241	8	39	12	2481	0	0
12.408	1	13	1241	9	33	12	2481	0	0
12.409	1	11	1241	10	22	12	2481	0	0
12.41	1	17	1242	1	24	28	9422	0	0
12.411	1	30	1242	2	29	12	2481	0	0
12.412	1	47	1242	3	1	26	7708	0	0
12.413	1	43	1242	4	7	18	4107	0	0
12.414	1	26	1242	5	36	12	2481	0	0
12.415	1	46	1242	6	10	14	3182	0	0
