% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
13630	1	44	14	0	10	1980	0	1
13631	1	39	2	0	20	4904	0	1
13632	1	45	6	0	10	1980	0	1
13633	1	5	21	0	10	1980	0	1
13634	1	37	20	0	26	7708	0	1
13635	1	34	16	0	14	3182	0	1
13636	1	33	12	0	28	9422	0	1
13637	1	19	26	0	18	4107	0	1
13638	1	38	8	0	20	4904	0	1
13639	1	7	30	0	18	4107	0	1
13640	1	6	27	0	10	1980	0	1
13641	1	12	31	0	8	1764	0	1
13642	1	25	37	0	8	1764	0	1
13643	1	49	3	0	6	1287	0	1
13705	1	18	25	0	16	3822	0	1
13706	1	20	38	0	20	4904	0	1
13707	1	43	7	0	20	4904	0	1
13708	1	2	34	0	20	4904	0	1
13709	1	17	24	0	28	9422	0	1
13710	1	32	15	0	24	6882	0	1
13711	1	16	23	0	12	2481	0	1
13712	1	4	39	0	12	2481	0	1
13713	1	13	33	0	12	2481	0	1
13714	1	11	22	0	12	2481	0	1
13715	1	30	29	0	12	2481	0	1
13716	1	47	1	0	26	7708	0	1
13717	1	26	36	0	12	2481	0	1
13718	1	46	10	0	14	3182	0	1
13719	1	31	4	0	12	2481	0	1
13720	1	40	13	0	20	4904	0	1
13721	1	50	17	0	14	3182	0	1
13722	1	48	19	0	14	3182	0	1
13723	1	41	11	0	18	4107	0	1
13724	1	42	9	0	14	3182	0	1
13725	1	15	32	0	12	2481	0	1
13726	1	22	35	0	12	2481	0	1
13727	1	10	28	0	14	3182	0	1
13728	1	36	5	0	28	9422	0	1
13729	1	35	18	0	20	4904	0	1
13730	1	44	14	0	10	1980	0	1
13731	1	39	2	0	20	4904	0	1
13732	1	45	6	0	10	1980	0	1
13733	1	5	21	0	10	1980	0	1
13734	1	37	20	0	26	7708	0	1
13735	1	34	16	0	14	3182	0	1
13736	1	33	12	0	28	9422	0	1
13737	1	19	26	0	18	4107	0	1
13738	1	38	8	0	20	4904	0	1
13739	1	7	30	0	18	4107	0	1
13740	1	6	27	0	10	1980	0	1
13741	1	12	31	0	8	1764	0	1
13742	1	25	37	0	8	1764	0	1
13743	1	49	3	0	6	1287	0	1
13805	1	18	25	0	16	3822	0	1
13806	1	20	38	0	20	4904	0	1
13807	1	43	7	0	20	4904	0	1
13808	1	2	34	0	20	4904	0	1
13809	1	17	24	0	28	9422	0	1
13810	1	32	15	0	24	6882	0	1
13811	1	16	23	0	12	2481	0	1
13812	1	4	39	0	12	2481	0	1
13813	1	13	33	0	12	2481	0	1
13814	1	11	22	0	12	2481	0	1
13815	1	30	29	0	12	2481	0	1
13816	1	47	1	0	26	7708	0	1
13817	1	46	10	0	14	3182	0	1
13818	1	31	4	0	12	2481	0	1
13819	1	40	13	0	20	4904	0	1
13820	1	50	17	0	14	3182	0	1
13821	1	48	19	0	14	3182	0	1
13822	1	41	11	0	18	4107	0	1
13823	1	42	9	0	14	3182	0	1
13824	1	15	32	0	12	2481	0	1
13825	1	22	35	0	12	2481	0	1
13826	1	10	28	0	14	3182	0	1
13827	1	36	5	0	28	9422	0	1
13828	1	35	18	0	20	4904	0	1
13829	1	39	2	0	20	4904	0	1
13830	1	44	14	0	10	1980	0	1
13831	1	45	6	0	10	1980	0	1
13832	1	5	21	0	10	1980	0	1
13833	1	37	20	0	26	7708	0	1
13834	1	34	16	0	14	3182	0	1
13835	1	33	12	0	28	9422	0	1
13836	1	19	26	0	18	4107	0	1
13837	1	38	8	0	20	4904	0	1
13838	1	7	30	0	18	4107	0	1
13839	1	26	36	0	10	1980	0	1
13840	1	6	27	0	10	1980	0	1
13841	1	12	31	0	8	1764	0	1
13842	1	25	37	0	8	1764	0	1
13843	1	49	3	0	6	1287	0	1
13905	1	18	25	0	16	3822	0	1
13906	1	20	38	0	20	4904	0	1
13907	1	43	7	0	20	4904	0	1
13908	1	2	34	0	20	4904	0	1
13909	1	17	24	0	28	9422	0	1
13910	1	32	15	0	24	6882	0	1
13911	1	16	23	0	12	2481	0	1
13912	1	4	39	0	12	2481	0	1
13913	1	13	33	0	12	2481	0	1
13914	1	11	22	0	12	2481	0	1
13915	1	30	29	0	12	2481	0	1
13916	1	47	1	0	26	7708	0	1
13917	1	46	10	0	14	3182	0	1
13918	1	31	4	0	12	2481	0	1
13919	1	40	13	0	20	4904	0	1
13920	1	50	17	0	14	3182	0	1
13921	1	48	19	0	14	3182	0	1
13922	1	41	11	0	18	4107	0	1
13923	1	42	9	0	14	3182	0	1
13924	1	15	32	0	12	2481	0	1
13925	1	22	35	0	12	2481	0	1
13926	1	10	28	0	14	3182	0	1
13927	1	36	5	0	28	9422	0	1
13928	1	35	18	0	20	4904	0	1
13929	1	39	2	0	20	4904	0	1
13930	1	44	14	0	10	1980	0	1
13931	1	45	6	0	10	1980	0	1
13932	1	5	21	0	10	1980	0	1
13933	1	37	20	0	26	7708	0	1
13934	1	34	16	0	14	3182	0	1
13935	1	33	12	0	28	9422	0	1
13936	1	19	26	0	18	4107	0	1
13937	1	38	8	0	20	4904	0	1
13938	1	7	30	0	18	4107	0	1
13939	1	26	36	0	10	1980	0	1
13940	1	6	27	0	10	1980	0	1
13941	1	12	31	0	8	1764	0	1
13942	1	25	37	0	8	1764	0	1
13943	1	49	3	0	6	1287	0	1
14005	1	2	34	0	22	5861	0	1
14006	1	18	25	0	16	3822	0	1
14007	1	20	38	0	20	4904	0	1
14008	1	43	7	0	20	4904	0	1
14009	1	17	24	0	28	9422	0	1
14010	1	32	15	0	24	6882	0	1
14011	1	16	23	0	12	2481	0	1
14012	1	4	39	0	12	2481	0	1
14013	1	13	33	0	12	2481	0	1
14014	1	11	22	0	12	2481	0	1
14015	1	30	29	0	12	2481	0	1
14016	1	47	1	0	26	7708	0	1
14017	1	46	10	0	14	3182	0	1
14018	1	31	4	0	12	2481	0	1
14019	1	40	13	0	20	4904	0	1
14020	1	50	17	0	14	3182	0	1
14021	1	48	19	0	14	3182	0	1
14022	1	41	11	0	18	4107	0	1
14023	1	42	9	0	14	3182	0	1
14024	1	15	32	0	12	2481	0	1
14025	1	22	35	0	12	2481	0	1
14026	1	10	28	0	14	3182	0	1
14027	1	36	5	0	28	9422	0	1
14028	1	35	18	0	20	4904	0	1
14029	1	39	2	0	20	4904	0	1
14030	1	44	14	0	10	1980	0	1
14031	1	45	6	0	10	1980	0	1
14032	1	5	21	0	10	1980	0	1
14033	1	37	20	0	26	7708	0	1
14034	1	34	16	0	14	3182	0	1
14035	1	33	12	0	28	9422	0	1
14036	1	38	8	0	20	4904	0	1
14037	1	26	36	0	10	1980	0	1
14038	1	6	27	0	10	1980	0	1
14039	1	19	26	0	16	3822	0	1
14040	1	7	30	0	16	3822	0	1
14041	1	12	31	0	8	1764	0	1
14042	1	25	37	0	8	1764	0	1
14043	1	49	3	0	6	1287	0	1
14105	1	2	34	0	22	5861	0	1
14106	1	18	25	0	16	3822	0	1
14107	1	20	38	0	20	4904	0	1
14108	1	43	7	0	20	4904	0	1
14109	1	17	24	0	28	9422	0	1
14110	1	32	15	0	24	6882	0	1
14111	1	16	23	0	12	2481	0	1
14112	1	4	39	0	12	2481	0	1
14113	1	13	33	0	12	2481	0	1
14114	1	11	22	0	12	2481	0	1
14115	1	30	29	0	12	2481	0	1
14116	1	47	1	0	26	7708	0	1
14117	1	46	10	0	14	3182	0	1
14118	1	31	4	0	12	2481	0	1
14119	1	40	13	0	20	4904	0	1
14120	1	50	17	0	14	3182	0	1
14121	1	48	19	0	14	3182	0	1
14122	1	41	11	0	18	4107	0	1
14123	1	42	9	0	14	3182	0	1
14124	1	15	32	0	12	2481	0	1
14125	1	22	35	0	12	2481	0	1
14126	1	10	28	0	14	3182	0	1
14127	1	36	5	0	28	9422	0	1
14128	1	35	18	0	20	4904	0	1
14129	1	39	2	0	20	4904	0	1
14130	1	44	14	0	10	1980	0	1
14131	1	45	6	0	10	1980	0	1
14132	1	5	21	0	10	1980	0	1
14133	1	37	20	0	26	7708	0	1
14134	1	34	16	0	14	3182	0	1
14135	1	33	12	0	28	9422	0	1
14136	1	38	8	0	20	4904	0	1
14137	1	19	26	0	16	3822	0	1
14138	1	26	36	0	10	1980	0	1
14139	1	6	27	0	10	1980	0	1
14140	1	7	30	0	16	3822	0	1
14141	1	12	31	0	8	1764	0	1
14142	1	25	37	0	8	1764	0	1
14143	1	49	3	0	6	1287	0	1
14205	1	18	25	0	18	4107	0	1
14206	1	2	34	0	22	5861	0	1
14207	1	20	38	0	20	4904	0	1
14208	1	43	7	0	20	4904	0	1
14209	1	17	24	0	28	9422	0	1
14210	1	32	15	0	24	6882	0	1
14211	1	16	23	0	12	2481	0	1
14212	1	4	39	0	12	2481	0	1
14213	1	13	33	0	12	2481	0	1
14214	1	11	22	0	12	2481	0	1
14215	1	30	29	0	12	2481	0	1
14216	1	47	1	0	26	7708	0	1
14217	1	46	10	0	14	3182	0	1
14218	1	31	4	0	12	2481	0	1
14219	1	40	13	0	20	4904	0	1
14220	1	50	17	0	14	3182	0	1
14221	1	48	19	0	14	3182	0	1
14222	1	41	11	0	18	4107	0	1
14223	1	42	9	0	14	3182	0	1
14224	1	15	32	0	12	2481	0	1
14225	1	22	35	0	12	2481	0	1
14226	1	10	28	0	14	3182	0	1
14227	1	36	5	0	28	9422	0	1
14228	1	35	18	0	20	4904	0	1
14229	1	39	2	0	20	4904	0	1
14230	1	44	14	0	10	1980	0	1
14231	1	45	6	0	10	1980	0	1
14232	1	5	21	0	10	1980	0	1
14233	1	37	20	0	26	7708	0	1
14234	1	34	16	0	14	3182	0	1
14235	1	33	12	0	28	9422	0	1
14236	1	38	8	0	20	4904	0	1
14237	1	19	26	0	16	3822	0	1
14238	1	7	30	0	16	3822	0	1
14239	1	26	36	0	10	1980	0	1
14240	1	6	27	0	10	1980	0	1
14241	1	12	31	0	8	1764	0	1
14242	1	25	37	0	8	1764	0	1
14243	1	49	3	0	6	1287	0	1
14305	1	18	25	0	18	4107	0	1
14306	1	42	9	0	16	3822	0	1
14307	1	2	34	0	22	5861	0	1
14308	1	20	38	0	20	4904	0	1
14309	1	43	7	0	20	4904	0	1
14310	1	17	24	0	28	9422	0	1
14311	1	32	15	0	24	6882	0	1
14312	1	16	23	0	12	2481	0	1
14313	1	4	39	0	12	2481	0	1
14314	1	13	33	0	12	2481	0	1
14315	1	11	22	0	12	2481	0	1
14316	1	30	29	0	12	2481	0	1
14317	1	47	1	0	26	7708	0	1
14318	1	46	10	0	14	3182	0	1
14319	1	31	4	0	12	2481	0	1
14320	1	40	13	0	20	4904	0	1
14321	1	50	17	0	14	3182	0	1
14322	1	48	19	0	14	3182	0	1
14323	1	41	11	0	18	4107	0	1
14324	1	15	32	0	12	2481	0	1
14325	1	22	35	0	12	2481	0	1
14326	1	10	28	0	14	3182	0	1
14327	1	36	5	0	28	9422	0	1
14328	1	35	18	0	20	4904	0	1
14329	1	39	2	0	20	4904	0	1
14330	1	44	14	0	10	1980	0	1
14331	1	45	6	0	10	1980	0	1
14332	1	5	21	0	10	1980	0	1
14333	1	37	20	0	26	7708	0	1
14334	1	34	16	0	14	3182	0	1
14335	1	33	12	0	28	9422	0	1
14336	1	19	26	0	16	3822	0	1
14337	1	38	8	0	20	4904	0	1
14338	1	7	30	0	16	3822	0	1
14339	1	26	36	0	10	1980	0	1
14340	1	6	27	0	10	1980	0	1
14341	1	12	31	0	8	1764	0	1
14342	1	25	37	0	8	1764	0	1
14343	1	49	3	0	6	1287	0	1
14405	1	42	9	0	16	3822	0	1
14406	1	18	25	0	18	4107	0	1
14407	1	2	34	0	22	5861	0	1
14408	1	20	38	0	20	4904	0	1
14409	1	43	7	0	20	4904	0	1
14410	1	17	24	0	28	9422	0	1
14411	1	32	15	0	24	6882	0	1
14412	1	16	23	0	12	2481	0	1
14413	1	4	39	0	12	2481	0	1
14414	1	13	33	0	12	2481	0	1
14415	1	11	22	0	12	2481	0	1
14416	1	30	29	0	12	2481	0	1
14417	1	47	1	0	26	7708	0	1
14418	1	46	10	0	14	3182	0	1
14419	1	31	4	0	12	2481	0	1
14420	1	40	13	0	20	4904	0	1
14421	1	50	17	0	14	3182	0	1
14422	1	48	19	0	14	3182	0	1
14423	1	41	11	0	18	4107	0	1
14424	1	15	32	0	12	2481	0	1
14425	1	22	35	0	12	2481	0	1
14426	1	10	28	0	14	3182	0	1
14427	1	36	5	0	28	9422	0	1
14428	1	35	18	0	20	4904	0	1
14429	1	39	2	0	20	4904	0	1
14430	1	44	14	0	10	1980	0	1
14431	1	45	6	0	10	1980	0	1
14432	1	5	21	0	10	1980	0	1
14433	1	37	20	0	26	7708	0	1
14434	1	34	16	0	14	3182	0	1
14435	1	33	12	0	28	9422	0	1
14436	1	19	26	0	16	3822	0	1
14437	1	38	8	0	20	4904	0	1
14438	1	7	30	0	16	3822	0	1
14439	1	26	36	0	10	1980	0	1
14440	1	6	27	0	10	1980	0	1
14441	1	12	31	0	8	1764	0	1
14442	1	25	37	0	8	1764	0	1
14443	1	49	3	0	6	1287	0	1
14505	1	20	38	0	22	5861	0	1
14506	1	13	33	0	14	3182	0	1
14507	1	42	9	0	16	3822	0	1
14508	1	18	25	0	18	4107	0	1
14509	1	2	34	0	22	5861	0	1
14510	1	43	7	0	20	4904	0	1
14511	1	17	24	0	28	9422	0	1
14512	1	32	15	0	24	6882	0	1
14513	1	16	23	0	12	2481	0	1
14514	1	4	39	0	12	2481	0	1
14515	1	11	22	0	12	2481	0	1
14516	1	30	29	0	12	2481	0	1
14517	1	47	1	0	26	7708	0	1
14518	1	46	10	0	14	3182	0	1
14519	1	31	4	0	12	2481	0	1
14520	1	40	13	0	20	4904	0	1
14521	1	50	17	0	14	3182	0	1
14522	1	48	19	0	14	3182	0	1
14523	1	41	11	0	18	4107	0	1
14524	1	15	32	0	12	2481	0	1
14525	1	22	35	0	12	2481	0	1
14526	1	10	28	0	14	3182	0	1
14527	1	36	5	0	28	9422	0	1
14528	1	35	18	0	20	4904	0	1
14529	1	39	2	0	20	4904	0	1
14530	1	44	14	0	10	1980	0	1
14531	1	45	6	0	10	1980	0	1
14532	1	5	21	0	10	1980	0	1
14533	1	37	20	0	26	7708	0	1
14534	1	34	16	0	14	3182	0	1
14535	1	33	12	0	28	9422	0	1
14536	1	19	26	0	16	3822	0	1
14537	1	7	30	0	16	3822	0	1
14538	1	38	8	0	20	4904	0	1
14539	1	26	36	0	10	1980	0	1
14540	1	6	27	0	10	1980	0	1
14541	1	12	31	0	8	1764	0	1
14542	1	25	37	0	8	1764	0	1
14543	1	49	3	0	6	1287	0	1
14605	1	20	38	0	22	5861	0	1
14606	1	13	33	0	14	3182	0	1
14607	1	42	9	0	16	3822	0	1
14608	1	2	34	0	22	5861	0	1
14609	1	18	25	0	18	4107	0	1
14610	1	43	7	0	20	4904	0	1
14611	1	17	24	0	28	9422	0	1
14612	1	32	15	0	24	6882	0	1
14613	1	16	23	0	12	2481	0	1
14614	1	4	39	0	12	2481	0	1
14615	1	11	22	0	12	2481	0	1
14616	1	30	29	0	12	2481	0	1
14617	1	47	1	0	26	7708	0	1
14618	1	46	10	0	14	3182	0	1
14619	1	31	4	0	12	2481	0	1
14620	1	40	13	0	20	4904	0	1
14621	1	50	17	0	14	3182	0	1
14622	1	48	19	0	14	3182	0	1
14623	1	41	11	0	18	4107	0	1
14624	1	15	32	0	12	2481	0	1
14625	1	22	35	0	12	2481	0	1
14626	1	10	28	0	14	3182	0	1
14627	1	36	5	0	28	9422	0	1
14628	1	35	18	0	20	4904	0	1
14629	1	39	2	0	20	4904	0	1
14630	1	44	14	0	10	1980	0	1
14631	1	45	6	0	10	1980	0	1
14632	1	5	21	0	10	1980	0	1
14633	1	37	20	0	26	7708	0	1
14634	1	34	16	0	14	3182	0	1
14635	1	19	26	0	16	3822	0	1
14636	1	33	12	0	28	9422	0	1
14637	1	7	30	0	16	3822	0	1
14638	1	38	8	0	20	4904	0	1
14639	1	26	36	0	10	1980	0	1
14640	1	6	27	0	10	1980	0	1
14641	1	12	31	0	8	1764	0	1
14642	1	25	37	0	8	1764	0	1
14643	1	49	3	0	6	1287	0	1
14705	1	20	38	0	22	5861	0	1
14706	1	13	33	0	14	3182	0	1
14707	1	42	9	0	16	3822	0	1
14708	1	2	34	0	22	5861	0	1
14709	1	18	25	0	18	4107	0	1
14710	1	22	35	0	14	3182	0	1
14711	1	43	7	0	20	4904	0	1
14712	1	17	24	0	28	9422	0	1
14713	1	32	15	0	24	6882	0	1
14714	1	16	23	0	12	2481	0	1
14715	1	4	39	0	12	2481	0	1
14716	1	11	22	0	12	2481	0	1
14717	1	30	29	0	12	2481	0	1
14718	1	47	1	0	26	7708	0	1
14719	1	46	10	0	14	3182	0	1
14720	1	31	4	0	12	2481	0	1
14721	1	40	13	0	20	4904	0	1
14722	1	50	17	0	14	3182	0	1
14723	1	48	19	0	14	3182	0	1
14724	1	41	11	0	18	4107	0	1
14725	1	15	32	0	12	2481	0	1
14726	1	10	28	0	14	3182	0	1
14727	1	36	5	0	28	9422	0	1
14728	1	35	18	0	20	4904	0	1
14729	1	39	2	0	20	4904	0	1
14730	1	44	14	0	10	1980	0	1
14731	1	45	6	0	10	1980	0	1
14732	1	5	21	0	10	1980	0	1
14733	1	19	26	0	16	3822	0	1
14734	1	37	20	0	26	7708	0	1
14735	1	34	16	0	14	3182	0	1
14736	1	33	12	0	28	9422	0	1
14737	1	7	30	0	16	3822	0	1
14738	1	38	8	0	20	4904	0	1
14739	1	26	36	0	10	1980	0	1
14740	1	6	27	0	10	1980	0	1
14741	1	12	31	0	8	1764	0	1
14742	1	25	37	0	8	1764	0	1
14743	1	49	3	0	6	1287	0	1
14805	1	20	38	0	22	5861	0	1
14806	1	42	9	0	16	3822	0	1
14807	1	13	33	0	14	3182	0	1
14808	1	22	35	0	14	3182	0	1
14809	1	2	34	0	22	5861	0	1
14810	1	18	25	0	18	4107	0	1
14811	1	43	7	0	20	4904	0	1
14812	1	32	15	0	24	6882	0	1
14813	1	16	23	0	12	2481	0	1
14814	1	4	39	0	12	2481	0	1
14815	1	11	22	0	12	2481	0	1
14816	1	30	29	0	12	2481	0	1
14817	1	31	4	0	12	2481	0	1
14818	1	40	13	0	20	4904	0	1
14819	1	50	17	0	14	3182	0	1
14820	1	48	19	0	14	3182	0	1
14821	1	41	11	0	18	4107	0	1
14822	1	15	32	0	12	2481	0	1
14823	1	10	28	0	14	3182	0	1
14824	1	36	5	0	28	9422	0	1
14825	1	35	18	0	20	4904	0	1
14826	1	39	2	0	20	4904	0	1
14827	1	47	1	0	24	6882	0	1
14828	1	44	14	0	10	1980	0	1
14829	1	17	24	0	26	7708	0	1
14830	1	45	6	0	10	1980	0	1
14831	1	19	26	0	16	3822	0	1
14832	1	5	21	0	10	1980	0	1
14833	1	37	20	0	26	7708	0	1
14834	1	34	16	0	14	3182	0	1
14835	1	33	12	0	28	9422	0	1
14836	1	7	30	0	16	3822	0	1
14837	1	38	8	0	20	4904	0	1
14838	1	26	36	0	10	1980	0	1
14839	1	6	27	0	10	1980	0	1
14840	1	46	10	0	12	2481	0	1
14841	1	12	31	0	8	1764	0	1
14842	1	25	37	0	8	1764	0	1
14843	1	49	3	0	4	903	0	1
14844	1	49	3	0	4	903	0	1
14905	1	20	38	0	22	5861	0	1
14906	1	42	9	0	16	3822	0	1
14907	1	13	33	0	14	3182	0	1
14908	1	2	34	0	22	5861	0	1
14909	1	22	35	0	14	3182	0	1
14910	1	18	25	0	18	4107	0	1
14911	1	43	7	0	20	4904	0	1
14912	1	32	15	0	24	6882	0	1
14913	1	16	23	0	12	2481	0	1
14914	1	4	39	0	12	2481	0	1
14915	1	11	22	0	12	2481	0	1
14916	1	30	29	0	12	2481	0	1
14917	1	31	4	0	12	2481	0	1
14918	1	40	13	0	20	4904	0	1
14919	1	50	17	0	14	3182	0	1
14920	1	48	19	0	14	3182	0	1
14921	1	41	11	0	18	4107	0	1
14922	1	15	32	0	12	2481	0	1
14923	1	36	5	0	28	9422	0	1
14924	1	35	18	0	20	4904	0	1
14925	1	39	2	0	20	4904	0	1
14926	1	47	1	0	24	6882	0	1
14927	1	44	14	0	10	1980	0	1
14928	1	19	26	0	16	3822	0	1
14929	1	17	24	0	26	7708	0	1
14930	1	45	6	0	10	1980	0	1
14931	1	5	21	0	10	1980	0	1
14932	1	37	20	0	26	7708	0	1
14933	1	34	16	0	14	3182	0	1
14934	1	33	12	0	28	9422	0	1
14935	1	38	8	0	20	4904	0	1
14936	1	26	36	0	10	1980	0	1
14937	1	6	27	0	10	1980	0	1
14938	1	46	10	0	12	2481	0	1
14939	1	12	31	0	8	1764	0	1
14940	1	25	37	0	8	1764	0	1
14941	1	10	28	0	12	2481	0	1
14942	1	7	30	0	14	3182	0	1
14943	1	49	3	0	4	903	0	1
14944	1	49	3	0	4	903	0	1
